# Nodes: 1000, Edges: 4581, Weighted: 1
40	386	4.40908
40	737	0.919066
40	989	3.94922
41	564	0.0587789
41	721	0.352358
41	994	2.21289
41	999	2.97599
42	756	1.06329
42	958	1.16811
42	985	3.36934
42	995	3.40568
43	664	2.86207
43	797	1.59287
44	221	0.681799
44	762	1.25176
44	893	1.68543
44	951	3.23275
45	473	0.626502
45	535	1.27127
45	699	1.87732
45	933	2.45132
46	384	0.0145307
46	428	2.20454
46	895	1.40132
46	987	4.18417
47	108	2.03383
47	226	1.86088
47	838	7.85748
48	152	1.52852
48	422	0.575343
48	751	1.76447
48	963	3.49606
49	591	1.68872
49	815	2.06057
49	947	1.22299
49	985	2.68851
50	338	1.73969
50	534	1.64185
50	662	2.21845
50	890	2.37295
51	595	2.38957
51	817	1.31649
51	903	1.14021
51	973	3.14334
52	319	0.93634
52	524	1.1053
52	931	3.55835
52	934	3.97459
53	603	1.00813
53	785	1.62977
53	960	2.96209
53	989	3.25257
54	635	0.984565
54	764	2.65278
54	874	0.573579
54	997	4.04185
55	746	0.0192448
55	873	0.987422
55	905	1.80217
55	972	2.79114
56	428	2.20454
56	541	1.72377
56	769	0.829238
56	936	3.0471
57	85	2.4
57	772	1.06039
57	810	2.33877
57	882	2.20085
58	253	3.3541
58	529	1.59185
58	914	3.69451
59	588	0.230638
59	678	0.303884
59	938	1.7356
59	978	3.3298
60	302	1.71539
60	723	2.40737
60	746	1.4772
60	820	4.35103
61	270	3.3541
61	288	1.11727
61	932	1.84798
61	961	2.63474
62	123	2.4
62	912	1.41911
62	941	1.79207
62	979	2.3888
63	96	1.44475
63	230	0.758993
63	435	4.40908
63	954	3.39631
64	470	4.40908
64	670	0.637597
64	926	1.65576
64	985	3.30738
65	380	0.782475
65	464	1.3561
65	935	3.4615
65	995	3.40568
66	302	3.3541
66	615	1.02613
66	900	2.11255
66	918	2.46131
67	154	0.397598
67	876	3.10348
67	942	2.2028
67	975	2.99973
68	368	0.144119
68	389	0.325388
68	953	1.69866
68	992	3.43184
69	661	1.68737
69	775	3.47889
69	857	1.60631
69	917	2.30546
70	458	4.40908
70	584	1.26185
70	858	1.2941
70	970	3.04408
71	919	0.210953
71	983	1.28529
71	994	1.67033
71	999	2.43343
72	399	1.62993
72	672	1.03058
72	990	2.93949
72	997	3.75089
73	175	1.58675
73	818	1.27998
73	902	1.46709
74	273	1.55143
74	501	0.779935
74	719	1.06409
74	879	2.20458
75	582	2.30099
75	859	1.75197
75	890	0.675186
75	971	3.17286
76	483	1.19693
76	801	4.15692
76	948	3.89675
77	634	1.44849
77	645	1.95383
77	767	1.20964
77	789	2.43651
78	664	1.25901
78	750	1.51713
78	809	2.9367
78	973	2.82392
79	616	0.317197
79	930	2.45085
79	952	1.89003
79	994	3.39278
80	494	1.22832
80	594	0.000793396
80	876	1.94438
80	949	2.42645
81	185	1.41355
81	285	3.3541
81	449	1.9417
82	522	0.175974
82	583	0.225237
82	984	2.21246
82	987	2.98632
83	920	3.4607
83	991	2.943
84	682	0.977383
84	754	1.35144
84	763	3.50906
84	925	3.27119
85	370	1.21121
85	709	1.08144
85	953	3.30733
86	302	1.32497
86	579	0.81889
86	957	3.45608
87	816	0.784524
87	932	1.15076
87	981	2.93606
87	994	3.66472
88	733	0.0410035
88	790	1.22409
88	992	4.33491
89	664	0.976326
89	873	0.637246
89	973	2.54124
90	541	2.02927
90	612	1.08581
90	771	2.48503
90	882	6.02155
91	675	1.14076
91	778	1.84349
91	837	2.61562
91	965	3.30485
92	547	0.907468
92	832	0.536008
92	841	2.50536
92	992	4.15653
93	400	4.40908
93	745	1.26961
93	810	1.91013
93	959	2.42025
94	159	1.32345
94	876	0.846508
94	931	1.20285
94	971	2.22725
95	748	0.429305
95	816	0.799365
95	949	1.64746
95	986	2.72391
96	156	1.19366
96	512	5.55608
96	912	2.96156
97	293	3.3541
97	804	0.512019
97	979	1.86092
97	987	3.22709
98	162	2.4
98	441	1.87263
98	461	1.97806
98	600	1.74699
99	239	3.3541
99	452	0.726172
99	474	2.59121
99	837	2.28267
100	427	2.10706
100	496	0.430609
100	812	2.9655
100	888	3.06229
101	209	2.4
101	303	2.36402
101	493	0.551475
101	911	2.68456
102	436	1.13705
102	527	2.46029
102	610	2.00268
102	891	2.14264
103	813	1.35334
103	869	0.624519
103	908	1.09916
103	952	2.52299
104	171	0.651556
104	497	3.52398
104	700	3.23288
104	834	1.71625
105	401	0.720923
105	440	2.22338
105	942	2.65646
105	994	2.9036
106	408	4.40908
106	700	1.09858
106	839	0.723059
106	977	3.77824
107	276	0.788785
107	837	1.66187
107	840	1.15124
107	914	1.99809
108	141	2.4
108	646	0.231336
108	985	3.33594
109	541	1.26452
109	636	0.211748
109	800	2.19451
109	991	4.12384
110	284	3.3541
110	535	1.44626
110	843	1.56308
110	861	2.59068
111	304	3.3541
111	427	2.03444
111	743	1.90366
111	829	1.66188
112	393	0.308968
112	821	0.423536
112	946	2.45849
112	955	2.83255
113	321	0.300378
113	471	2.00085
113	736	0.970595
113	937	2.32819
114	116	2.4
114	484	1.13356
114	802	1.79523
114	873	2.67127
115	164	2.4
115	340	0.979025
115	632	2.30012
115	743	2.32085
116	696	0.000970994
116	983	2.22544
116	999	3.37358
117	232	3.3541
117	815	1.91259
117	822	1.25917
117	904	2.42822
118	220	0.586641
118	562	2.07333
118	768	2.94082
118	891	2.14264
119	651	0.584116
119	670	3.52814
119	778	1.02296
119	989	3.99273
120	427	1.53197
120	691	1.07062
120	764	1.98339
120	835	1.01401
121	256	3.3541
121	408	1.31592
121	602	1.37359
121	906	2.9105
122	798	0.0796906
122	937	1.83544
122	941	2.03529
122	998	3.48502
123	463	0.637897
123	480	2.27593
123	782	2.68629
124	387	0.838137
124	775	0.167119
124	971	2.20849
124	986	2.38627
125	856	1.1607
125	887	0.885749
125	902	1.52053
125	929	2.03302
126	253	1.35309
126	602	1.45394
126	758	0.864207
126	818	2.793
127	966	0.437215
127	994	1.55267
127	997	1.29436
127	999	2.31577
128	202	0.853164
128	697	0.338575
128	887	1.53953
128	995	4.40825
129	619	2.39496
129	811	1.14598
129	850	1.79948
129	924	2.65454
130	383	1.81789
130	761	1.50248
130	908	7.61221
130	954	2.27961
131	261	1.27064
131	563	2.77804
131	592	1.60321
131	785	2.72614
132	801	1.16644
132	904	1.8485
132	928	2.86216
132	953	2.58504
133	276	3.3541
133	587	0.274631
133	588	1.61852
133	947	3.70623
134	817	0.682201
134	857	3.16915
134	972	2.40878
134	973	2.50906
135	175	2.14006
135	420	3.02853
135	856	1.66057
135	928	1.79939
136	604	6.78823
136	641	1.35336
136	941	1.39845
136	998	2.84818
137	358	3.3541
137	723	0.492461
137	973	2.09718
137	983	3.01039
138	459	0.707192
138	641	0.676722
138	951	1.93327
138	979	2.28281
139	627	0.804063
139	980	1.26818
139	990	1.35323
139	996	2.17452
140	165	0.910461
140	405	0.811799
140	752	1.1503
140	904	2.72738
141	535	1.87933
141	620	1.2189
141	778	2.50164
142	691	3.81079
142	837	2.06647
142	855	1.04818
142	935	2.48534
143	654	1.6689
143	659	8.1
143	968	2.25184
143	988	1.67926
144	218	1.88739
144	670	1.9923
144	838	7.85748
144	985	1.72158
145	495	1.27189
145	905	4.5253
145	945	2.61586
145	959	1.71223
146	318	3.3541
146	456	0.251094
146	861	1.45059
146	989	3.89825
147	474	2.30591
147	519	3.51949
147	715	0.442252
147	952	2.85187
148	622	0.922608
148	955	1.47236
148	957	3.1059
148	995	3.20505
149	524	1.31103
149	601	0.831618
149	825	1.8146
149	896	3.45734
150	626	0.953757
150	950	2.73225
150	968	2.62053
151	782	0.999457
151	866	0.948235
151	971	2.85574
152	276	1.38977
152	935	2.68173
152	998	1.72173
153	807	1.40978
153	837	3.1377
153	850	0.818721
153	993	3.37151
154	747	0.268777
154	958	1.66374
154	977	3.27021
155	559	0.304503
155	858	1.10035
155	949	1.55936
155	986	2.6358
156	401	4.40908
156	739	1.76199
156	875	2.64434
157	765	0.275198
157	845	1.20171
157	961	1.67987
157	980	2.4432
158	286	3.3541
158	844	1.49946
158	857	1.60494
158	877	2.49554
159	498	1.81874
159	690	2.45777
159	801	4.15692
160	395	4.40908
160	863	0.6962
160	952	2.25825
160	966	2.64555
161	410	2.28063
161	415	1.18625
161	981	2.13303
161	997	3.75089
162	259	0.681029
162	454	1.0026
162	922	3.9166
163	847	0.962052
163	893	1.54532
163	951	3.09263
163	995	3.40568
164	605	0.605655
164	966	2.13196
164	983	2.86238
165	614	0.644254
165	897	3.61839
165	995	4.04528
166	718	1.33714
166	836	0.326953
166	934	1.13514
166	979	2.80075
167	686	0.493009
167	730	3.29864
167	972	3.05136
168	596	0.926292
168	722	0.0599849
168	878	1.70634
168	990	2.9074
169	667	0.222242
169	936	0.800885
169	991	2.33688
169	998	2.46226
170	561	1.7735
170	591	1.04738
170	687	0.473076
170	986	4.07993
171	226	0.205612
171	947	2.24105
171	958	2.50034
172	572	0.923044
172	845	3.53201
172	876	1.55923
172	986	3.11775
173	394	4.40908
173	978	1.4453
173	980	1.62417
173	996	2.53051
174	472	0.380298
174	926	2.08175
174	969	3.13307
174	977	3.13862
175	457	1.87319
175	810	3.43848
176	184	2.4
176	485	0.924821
176	784	0.658172
176	992	4.01702
177	215	0.650738
177	633	0.582327
177	946	1.13007
177	995	3.23682
178	410	4.40908
178	704	0.601577
178	956	2.29073
178	969	2.7077
179	342	3.3541
179	632	4.34814
179	870	0.977733
180	734	1.76922
180	899	1.66443
180	909	2.16637
180	1000	2.355
181	674	1.41402
181	743	1.78694
181	801	4.15692
181	897	2.39901
182	906	1.05658
182	911	1.77392
182	920	2.21328
182	945	2.33014
183	495	1.71082
183	621	3.62894
183	663	2.22669
183	791	1.6625
184	207	1.27698
184	718	0.364057
184	998	3.95896
185	416	2.00269
185	544	2.90521
185	901	2.18371
186	284	0.183971
186	949	1.74662
186	961	2.37868
186	993	3.03735
187	756	1.38203
187	770	0.0385988
187	878	2.27502
187	993	3.28638
188	591	0.867439
188	919	2.39927
188	942	1.55149
188	985	3.18177
189	378	0.999953
189	612	0.302265
189	855	1.56373
189	916	2.73405
190	784	0.371638
190	832	0.252022
190	992	2.53049
190	995	2.44585
191	413	1.88442
191	628	1.7489
191	971	1.9667
191	994	2.9036
192	512	0.877982
192	743	0.650016
192	812	1.72086
192	935	2.35117
193	358	0.568587
193	369	3.3541
193	463	0.474507
193	986	4.55696
194	763	1.8672
194	783	1.27772
194	837	2.45511
194	843	1.8299
195	637	0.863063
195	898	1.77107
195	926	2.96696
195	946	4.3446
196	555	2.30099
196	724	0.206242
196	796	0.6369
196	997	4.75685
197	679	0.893239
197	778	1.93423
197	842	1.17367
197	933	2.49197
198	868	1.79663
198	872	1.81422
198	902	1.98916
198	925	5.79858
199	474	0.586189
199	829	2.70518
199	997	1.99621
199	999	3.01763
200	689	0.747052
200	805	2.05461
200	978	1.88387
200	996	2.96908
201	781	0.0515386
201	807	0.229402
201	978	2.11692
201	996	3.20213
202	837	3.1377
202	911	1.38667
202	992	3.36019
203	481	1.08528
203	828	2.50378
203	835	2.01093
203	922	3.07622
204	271	1.08116
204	695	1.03668
204	883	3.48216
204	954	4.62174
205	220	0.445418
205	562	1.24924
205	577	1.07662
205	907	2.82919
206	682	0.763969
206	889	1.77828
206	925	3.05778
206	957	3.1059
207	921	3.05534
207	941	1.43665
207	998	2.88638
208	736	1.43386
208	870	1.48408
208	881	1.29606
208	900	1.386
209	860	1.60953
209	883	2.39017
209	910	1.60031
210	387	1.13262
210	927	1.5721
210	952	3.34173
210	970	2.89528
211	487	1.01843
211	875	0.897528
211	912	1.35717
211	979	2.32686
212	375	1.21891
212	512	2.14056
212	789	2.24047
212	873	3.57331
213	649	3.04546
213	722	0.250193
213	974	2.18133
213	1000	3.16849
214	648	1.12214
214	732	4.26637
214	757	1.48436
214	808	2.99371
215	543	1.98923
215	563	2.77804
216	240	3.3541
216	831	0.733308
216	839	0.353995
216	985	4.51256
217	477	4.40908
217	769	0.872686
217	836	1.42512
217	941	3.30219
218	725	0.930056
218	834	0.680155
218	914	4.12649
218	967	4.32833
219	624	1.39771
219	644	2.29312
219	852	1.75498
219	906	2.45265
219	928	2.2209
220	715	4.74342
220	926	3.38666
220	942	3.408
221	793	2.42045
221	936	2.00262
221	951	2.46145
221	976	2.68038
222	847	0.968573
222	852	7.32999
222	912	1.39565
222	954	2.24366
222	998	3.21835
223	619	0.501282
223	829	1.78723
223	860	2.77345
223	910	2.76423
223	949	2.70073
224	489	4.40908
224	590	1.43373
224	636	1.16232
224	639	1.98546
224	923	3.24474
225	688	3.18697
225	932	0.18513
225	983	2.31405
225	991	1.86488
225	999	3.46219
226	363	0.729
226	888	3.3125
226	942	5.03106
227	342	0.250596
227	703	3.13981
227	734	1.56338
227	925	2.64268
227	982	3.36962
228	676	1.06228
228	763	1.84058
228	812	2.21706
228	897	4.57249
228	963	2.70635
229	309	0.824143
229	589	0.488021
229	677	3.52251
229	846	1.83459
229	942	4.67936
230	383	1.68177
230	479	0.723469
230	481	4.40908
230	979	4.66198
231	352	3.3541
231	800	1.51552
231	867	2.10237
231	982	3.66825
232	572	0.031447
232	865	1.65476
232	867	2.01338
232	970	4.12663
233	632	1.4985
233	667	1.57336
233	771	1.92099
233	960	2.83341
233	964	4.69029
234	476	0.372008
234	808	0.849161
234	944	4.11551
234	987	3.28461
234	989	3.32066
235	434	0.0614567
235	594	3.45916
235	898	2.05328
235	942	3.2705
235	947	2.44027
236	298	0.743941
236	399	0.586106
236	658	3.4982
236	838	1.27619
236	1000	5.21998
237	570	1.30836
237	730	0.862411
237	881	2.08825
237	974	3.56722
237	996	3.90824
238	243	1.67512
238	366	1.62512
238	421	2.21812
238	838	2.30781
238	903	3.33727
239	480	1.09461
239	584	1.97132
239	714	1.39913
239	971	3.36125
240	391	2.0428
240	663	1.15374
240	818	1.66996
240	937	2.95977
241	479	0.74348
241	569	0.875603
241	769	1.65576
241	927	3.84925
241	976	4.55138
242	440	0.844066
242	717	1.23759
242	725	1.17323
242	824	4.00832
242	967	4.5715
243	719	0.745813
243	763	2.19926
243	784	6.23538
243	935	3.20605
244	663	2.19854
244	776	0.838544
244	820	2.57422
244	829	3.65928
244	852	2.21494
245	299	0.717925
245	630	1.55449
245	749	0.928732
245	956	3.83606
245	993	4.62509
246	483	1.01674
246	760	2.13684
246	816	2.64161
246	903	2.55037
247	352	0.389683
247	742	2.39893
247	751	2.60626
247	854	2.43128
247	942	2.96743
248	386	0.160057
248	506	0.74287
248	952	2.9028
248	983	4.02051
248	998	2.67583
249	582	3.25509
249	750	1.96773
249	751	1.43833
249	905	2.18528
249	922	2.23489
250	254	2.2459
250	259	0.675052
250	843	2.61362
250	892	2.29204
250	978	4.03112
251	413	1.72074
251	665	0.932986
251	759	1.62192
251	916	3.55057
252	253	0.680282
252	574	0.331874
252	951	3.29312
252	954	3.52097
252	972	2.90025
253	852	2.43631
253	923	3.35655
254	453	4.40908
254	604	0.282778
254	943	4.02275
255	920	1.51486
255	937	1.45013
255	955	1.52197
255	992	3.3393
255	997	4.70499
256	706	1.18042
256	792	1.87571
256	885	1.57359
256	925	3.19653
257	504	2.75385
257	793	0.86151
257	924	1.10022
257	974	2.05556
257	996	3.80895
258	328	0.814367
258	353	0.394685
258	562	2.33361
258	985	4.28335
258	990	4.25209
259	345	1.65849
259	965	4.25895
259	989	4.8116
260	485	1.7868
260	675	1.89912
260	697	0.724693
260	904	2.40928
260	911	2.90549
261	826	2.1216
261	828	1.89761
261	860	2.53639
262	292	3.3541
262	321	1.55669
262	495	1.8626
262	570	1.51769
262	868	2.88926
263	291	3.3541
263	735	1.38273
263	779	1.3044
263	877	1.98097
263	965	3.15815
264	669	0.576353
264	806	1.57486
264	844	4.32733
264	861	1.79748
264	975	3.87773
265	273	1.83378
265	274	1.54285
265	726	2.1886
265	824	2.26106
265	929	3.50235
266	714	0.974837
266	859	1.51607
266	872	1.9068
266	927	2.00608
266	970	3.32926
267	501	1.33996
267	502	2.77804
267	623	0.768616
267	789	2.71108
267	790	3.0066
268	289	0.45455
268	653	0.302302
268	811	4.35728
268	991	2.73603
268	999	4.33335
269	377	2.54626
269	653	0.383544
269	803	0.176178
269	863	1.45709
269	999	5.80941
270	511	0.310805
270	558	0.334868
270	894	3.41805
270	933	3.76233
271	751	2.71857
271	883	1.9426
271	908	1.13047
271	983	3.67201
272	782	1.20793
272	859	1.64332
272	896	1.73307
272	950	2.72924
272	986	3.24199
273	366	1.18315
273	389	4.40908
273	855	3.25784
274	316	1.51365
274	538	1.80282
274	689	1.61038
274	855	2.96691
275	403	1.30352
275	529	1.62224
275	676	2.02246
275	840	2.87805
275	847	2.66955
276	403	2.8719
276	767	2.77579
277	282	2.53886
277	296	1.00098
277	677	2.24696
277	823	2.03943
277	871	4.53736
278	459	1.67705
278	743	1.22808
278	848	1.53115
278	883	2.75317
278	930	2.31384
279	395	0.512112
279	452	1.16815
279	845	4.48612
279	935	3.14352
279	963	3.0025
280	308	1.48416
280	676	2.112
280	716	1.95109
280	726	2.27901
280	867	2.83891
281	505	0.33654
281	952	1.95266
281	966	2.33995
281	970	3.74136
281	997	3.19709
282	609	1.09866
282	879	4.04656
282	888	2.2347
282	939	1.95403
283	327	0.413327
283	369	0.416673
283	715	4.74342
283	944	3.15308
283	984	3.84316
284	907	1.39058
284	978	2.99389
284	990	3.25781
285	453	0.0765464
285	533	0.83856
285	822	1.6785
285	995	5.23263
286	788	0.295857
286	904	2.04714
286	953	2.78368
286	955	2.69954
287	796	1.20038
287	863	1.00149
287	882	6.97565
287	961	2.1411
287	983	3.48327
288	343	1.11571
288	493	2.04765
288	811	4.35728
288	932	3.54562
289	737	2.54844
289	874	2.01163
289	894	3.70989
289	908	2.81163
290	312	0.973133
290	374	1.88809
290	639	2.53874
290	836	2.42627
290	931	3.62061
291	515	0.944077
291	690	0.57417
291	858	3.1856
291	859	3.12238
292	623	0.0291156
292	790	0.553382
292	992	3.6642
292	995	3.57956
293	428	1.81915
293	813	1.25951
293	863	1.66609
293	962	3.08149
294	712	1.59742
294	817	1.25489
294	905	1.99251
294	972	2.98147
294	978	4.03112
295	442	2.07103
295	517	1.63705
295	626	1.63251
295	880	2.48611
295	960	3.52164
296	371	3.3541
296	835	1.25597
296	848	1.94622
296	944	3.62308
297	486	1.77647
297	554	0.71798
297	762	2.75549
297	784	6.23538
297	794	2.57625
298	323	0.322723
298	465	4.40908
298	924	2.4786
298	980	4.28098
299	551	1.61442
299	814	4.01375
299	830	1.94597
299	914	3.54793
300	558	5.55608
300	913	0.684533
300	961	1.79663
300	990	2.645
300	1000	2.70007
301	436	0.867934
301	792	4.21732
301	913	1.21854
301	965	2.56077
301	990	3.179
302	802	2.21839
302	814	2.5675
303	692	1.33345
303	796	2.31031
303	803	1.81843
303	886	3.79207
304	771	1.50358
304	789	1.4297
304	812	2.17267
304	914	2.72032
305	502	2.77804
305	845	1.18219
305	965	1.89049
305	978	2.24481
305	990	2.50873
306	433	1.78553
306	456	1.54613
306	774	1.59543
306	851	2.899
306	956	3.83606
307	564	1.53878
307	685	8.1
307	908	1.34697
307	997	1.95954
307	999	2.98095
308	542	1.92359
308	799	2.25393
308	925	6.75268
309	842	0.301998
309	860	4.59496
309	975	3.18441
309	987	3.51577
310	375	2.08619
310	443	1.06993
310	550	1.62612
310	720	4.21593
310	855	3.04387
311	788	3.02133
311	881	0.789195
311	929	1.69437
311	945	2.46618
311	968	2.87649
312	321	3.3541
312	875	1.72122
312	893	1.2537
312	991	3.87817
313	497	0.345057
313	729	1.94363
313	821	1.80477
313	948	2.82903
313	957	2.84734
314	416	2.72173
314	871	0.325559
314	945	1.94954
314	968	2.35985
314	988	3.19128
315	339	3.3541
315	446	0.0728474
315	471	2.42228
315	663	2.41017
315	868	2.92096
316	512	2.30429
316	777	4.94494
316	799	1.77643
316	824	2.23187
317	426	1.37016
317	450	0.673024
317	896	2.02982
317	945	3.83586
317	970	3.75327
318	661	2.00195
318	839	1.63349
318	947	3.33153
319	665	0.942012
319	711	0.924184
319	863	3.52006
319	970	5.02369
320	768	0.883455
320	958	1.22791
320	965	4.25895
320	967	2.28627
320	985	3.42914
321	408	1.64131
321	937	4.32786
322	410	0.907743
322	686	1.14581
322	751	1.96825
322	960	3.52164
322	973	3.80444
323	454	4.40908
323	940	1.6163
323	980	2.90108
323	990	2.98613
324	413	0.833464
324	555	3.25509
324	890	0.834593
324	949	2.4336
324	970	3.72457
325	431	0.346567
325	808	2.98668
325	842	1.72786
325	921	2.76527
325	980	3.70517
326	481	1.23302
326	634	1.22154
326	733	3.81638
326	960	3.86003
327	364	3.3541
327	557	1.0209
327	888	2.74906
327	944	3.64298
328	600	0.603944
328	671	1.08394
328	861	2.27493
328	985	5.32433
329	593	1.49181
329	639	0.904016
329	912	2.29566
329	925	6.75268
329	976	3.13474
330	418	1.82364
330	590	1.11252
330	741	0.916989
330	814	1.84718
330	922	3.23847
331	858	1.18542
331	876	1.16235
331	943	4.02731
331	970	2.9354
331	971	2.54309
332	422	4.40908
332	919	1.10305
332	961	0.835228
332	994	2.56243
332	999	3.32553
333	866	0.886455
333	877	1.84035
333	950	1.87335
333	982	3.22609
333	1000	3.3091
334	397	1.32391
334	792	4.21732
334	804	0.983845
334	979	2.33274
334	998	3.18574
335	414	0.0392014
335	436	0.962627
335	832	2.96099
335	924	2.05784
335	996	4.76657
336	480	1.36255
336	847	2.66955
336	859	2.2083
336	971	3.62919
337	851	0.458952
337	872	0.782749
337	945	3.83586
337	967	3.01836
337	977	3.56647
338	710	3.39754
338	845	1.8616
338	924	1.30071
338	978	2.92422
339	588	1.59052
339	589	0.317129
339	839	1.98019
339	958	3.93753
340	548	0.469448
340	747	3.37967
340	805	2.47408
340	944	3.9037
341	698	0.123144
341	861	0.947964
341	900	3.82314
341	987	3.35957
341	989	3.39562
342	465	1.19366
342	810	3.11048
342	917	3.27144
343	770	4.48719
343	919	1.92576
343	961	1.65794
343	997	3.12683
344	641	1.35443
344	761	1.40387
344	912	2.60013
344	923	2.46778
344	996	3.90824
345	647	1.64258
345	895	1.84093
345	948	2.68426
345	997	4.70499
346	486	0.893177
346	534	0.562858
346	915	2.12114
346	948	3.68806
346	993	4.24907
347	530	1.27316
347	622	0.421306
347	798	4.51832
347	946	2.01252
347	995	4.11927
348	434	4.40908
348	875	1.31443
348	936	1.9354
348	954	2.62208
348	964	1.95433
349	517	2.64124
349	552	0.164667
349	694	1.67142
349	911	3.24078
349	936	2.74941
350	663	1.60355
350	732	0.549117
350	874	4.14928
350	887	1.67209
350	968	4.00148
351	693	0.483591
351	787	1.87944
351	893	1.84847
351	969	4.08717
351	976	3.61471
352	518	2.509
352	901	1.85081
352	957	3.07675
353	671	0.399318
353	732	5.22047
353	926	2.98809
353	977	4.04496
354	378	1.59554
354	418	1.78216
354	702	1.2516
354	922	3.19698
354	974	3.09915
355	603	0.792513
355	804	4.17466
355	848	1.73537
355	898	2.53064
355	956	2.76783
356	443	0.862196
356	551	2.25714
356	675	2.37957
356	716	2.3273
356	881	4.49857
357	723	1.78058
357	760	1.62169
357	797	1.20423
357	833	3.4543
357	957	3.21971
358	707	1.51071
358	782	2.61091
358	896	3.13606
359	532	0.52178
359	894	1.41331
359	933	1.75759
359	955	3.40384
359	987	4.13358
360	629	0.454385
360	748	1.32829
360	868	5.22798
360	931	2.42071
360	986	3.62289
361	863	0.0865807
361	878	2.62214
361	919	1.3526
361	994	2.81198
361	999	3.57508
362	419	0.0485057
362	582	0.0310553
362	997	3.36264
362	999	4.38405
363	942	2.41755
363	964	4.69029
363	981	2.22688
363	982	2.45301
364	737	0.596351
364	825	0.18843
364	988	3.41496
364	989	3.6265
365	427	1.60518
365	634	0.850954
365	922	4.03033
365	930	2.56016
365	956	2.80993
366	724	3.91646
366	886	1.94458
366	914	3.07339
367	512	1.63715
367	783	1.51407
367	824	1.56473
367	935	3.11033
367	988	4.3088
368	647	2.89182
368	790	2.69487
368	815	2.82033
368	822	2.16691
369	620	0.900149
369	699	2.16662
369	984	4.34275
370	514	0.262038
370	697	1.09934
370	799	1.23624
370	992	5.25365
371	596	0.978306
371	656	0.947748
371	864	0.90483
371	996	4.99535
372	865	1.74138
372	877	2.28014
372	925	2.93894
372	943	4.02731
373	591	1.54865
373	666	0.981554
373	708	1.54768
373	941	2.45153
373	964	2.25883
373	979	3.04826
374	425	0.895428
374	951	2.02465
374	954	2.2525
374	975	5.50708
374	998	3.22719
375	464	2.16766
375	529	2.08774
375	824	2.72745
375	949	3.75571
376	528	1.54602
376	593	1.25479
376	804	1.67943
376	923	1.92628
376	950	3.78422
376	998	3.88133
377	652	0.53746
377	749	2.65133
377	896	2.54223
377	927	2.94249
377	970	4.26567
378	421	1.74811
378	620	2.19648
378	642	2.49833
378	821	3.44589
379	807	1.18009
379	850	0.589031
379	878	2.13046
379	898	4.53202
379	980	3.24647
379	993	3.14182
380	540	1.31353
380	674	1.91481
380	726	2.3708
