903	2 
904	16 
905	12 
906	21 
907	11 
908	6 
909	30 
910	2 
911	7 
912	3 
913	22 
914	4 
915	12 
916	12 
917	27 
918	6 
919	18 
920	18 
921	22 
922	11 
923	8 
924	12 
925	16 
926	11 
927	5 
928	27 
929	5 
930	7 
931	5 
932	17 
933	2 
934	18 
935	30 
936	16 
937	4 
938	16 
939	30 
940	4 
941	11 
942	22 
943	30 
944	12 
945	4 
946	5 
947	16 
948	7 
949	27 
950	4 
951	7 
952	5 
953	6 
954	6 
955	16 
956	6 
957	25 
958	5 
959	30 
960	30 
961	4 
962	30 
963	6 
964	30 
965	25 
966	7 
967	27 
968	6 
969	25 
970	27 
971	7 
972	16 
973	4 
974	27 
975	7 
976	16 
977	16 
978	6 
979	30 
980	2 
981	2 
982	16 
983	5 
984	6 
985	2 
986	27 
987	25 
988	4 
989	25 
990	7 
991	16 
992	6 
993	5 
994	27 
995	25 
996	2 
997	7 
998	5 
999	7 
1000	25 
